Japanese,English,label,J-Escore,E-Escore
人間は5~6歳になる頃には、思ったことを表現できる能力を持つようになる。,"By the age of 5-6, humans will have the ability to express what they think.",111,0.909821093082428,0.807883024215698
先日描いてもらった地図のおかげで、迷わずにここまで来ることができました。,I made it  for  your drawing  map.,0,0.691015005111694,0.538354754447937
先日描いてもらった地図のおかげで、迷わずにここまで来ることができました。,"Thanks to the map written the other day, I was able to come here.",101,0.88133704662323,0.823203802108765
先日描いてもらった地図のおかげで、迷わずにここまで来ることができました。,"Thanks to the map you wrote the other day, I could come here without getting lost.",111,0.851209878921509,0.896657288074493
先日描いてもらった地図のおかげで、迷わずにここまで来ることができました。,"Thanks to the map that you drew the other day,I could come here without hesitation.",111,0.787652432918549,0.828531265258789
先日描いてもらった地図のおかげで、迷わずにここまで来ることができました。,"I thanks to be drew a map,I could come here soon.",0,0.756567418575287,0.70054304599762
ボブはずいぶんと変わっていたので、このまえのクラスで会った時に彼だと分からなかった。,I can't recognize Bob because of change when I met him in the class.,0,0.88159704208374,0.838276505470276
ボブはずいぶんと変わっていたので、このまえのクラスで会った時に彼だと分からなかった。,"Bob changed a lot, so I didn't recognize him when seeing him in the previous lesson.",111,0.889647960662842,0.795292496681213
ボブはずいぶんと変わっていたので、このまえのクラスで会った時に彼だと分からなかった。,"When I met Bob last class reunion, he changed a lot so I didn't recognize him .",101,0.883582532405853,0.907414078712463
ボブはずいぶんと変わっていたので、このまえのクラスで会った時に彼だと分からなかった。,"Bob was so different ,I didn't realize him when I met him in the previous classroom.",101,0.936938047409058,0.731826305389404
ボブはずいぶんと変わっていたので、このまえのクラスで会った時に彼だと分からなかった。,I do not know Bob after classroom because he is very change.,0,0.80224484205246,0.615299105644226
昨日は数学の予習に追われて4時まで起きていたので、とても眠い。,"I have studied mas until 4 o`clock,I am verry sllepy.",0,0.58635276556015,0.229760900139809
昨日は数学の予習に追われて4時まで起きていたので、とても眠い。,"I stayed up until 4 o'clock yesterday because I was busy preparing for math, so I'm very sleepy.",111,0.934596717357636,0.89622962474823
昨日は数学の予習に追われて4時まで起きていたので、とても眠い。,I'm very sleepy because I stayed up until 4 o'clock to prepare math.,11,0.9151611328125,0.865446746349335
昨日は数学の予習に追われて4時まで起きていたので、とても眠い。,"As I prepared for the math class hard until 4 am, I'm very sleepy.",111,0.936430752277374,0.834469676017761
昨日は数学の予習に追われて4時まで起きていたので、とても眠い。,I'm very sleepy because I had woken until 4 AM to do pre-study of math yesterday.,111,0.951356768608093,0.776084363460541
図書館から昨日借りてきた小説を読み終えたので、今はすることがない。,I have nothing now even I already read nobel book yeasterday from librally.,0,0.671441733837128,0.508405327796936
図書館から昨日借りてきた小説を読み終えたので、今はすることがない。,"I finished reading the novel I borrowed from the library yesterday, so I have nothing to do now.",111,0.954785704612732,0.978651165962219
図書館から昨日借りてきた小説を読み終えたので、今はすることがない。,"As I finished reading a book borrowed from the libraly yesterday, I have nothing to do now.",111,0.888573408126831,0.738343477249146
図書館から昨日借りてきた小説を読み終えたので、今はすることがない。,"I finished reading the novel when I rent yesterday, I have nothing to do now.",101,0.87944895029068,0.749941825866699
図書館から昨日借りてきた小説を読み終えたので、今はすることがない。,"I've finished reading the novel that I borrowed from the liblary, so I have no things to do.",110,0.891996741294861,0.796751141548157
図書館に来る学生の中には、まるで喫茶店にいるかのように振る舞う者がいる。,"Some of the students to use the library,as if they were in the coffee shop.",11,0.92226505279541,0.880176842212677
図書館に来る学生の中には、まるで喫茶店にいるかのように振る舞う者がいる。,"There is a student who come to the library , behave in the coffee shop .",0,0.853306770324707,0.840714693069458
図書館に来る学生の中には、まるで喫茶店にいるかのように振る舞う者がいる。,"There are some students coming to library, who behave as if being in a cafe.",11,0.937613129615784,0.897681593894959
図書館に来る学生の中には、まるで喫茶店にいるかのように振る舞う者がいる。,Some students coming to the library act like as if they are in a caf?.,11,0.932032227516174,0.848990976810455
図書館に来る学生の中には、まるで喫茶店にいるかのように振る舞う者がいる。,Some students who come to the library behave as like in tearoom.,11,0.913446068763733,0.734523296356201
子供の頃、もう少し家が広ければと思ったものでした。,"When I was a child, I used to wish my house had been a little bigger.",111,0.884018063545227,0.957189202308655
子供の頃、もう少し家が広ければと思ったものでした。,I wish I have a little wide house in childhood.,111,0.901077032089233,0.721315979957581
子供の頃、もう少し家が広ければと思ったものでした。,"At the age of my childhood, I thought that it would be better if my house was a little bigger one.",111,0.887818098068237,0.784868478775024
子供の頃、もう少し家が広ければと思ったものでした。,"When I was a child, I would have wished that my house were more spacious.",1,0.883472561836243,0.838528990745544
子供の頃、もう少し家が広ければと思ったものでした。,"When I was a child, I often thought that if my house was big a little.",111,0.840818643569946,0.857784271240234
洪水や地震などの被災者を手助けするボランティアとして活動したい。,I want joying helping victims as vollunter.,0,0.526604294776917,0.422049283981323
洪水や地震などの被災者を手助けするボランティアとして活動したい。,"I would like to do a volunteer for supporting people who are suffering from natural disaster, such as high tide or earthquake.",0,0.932274758815765,0.910136580467224
洪水や地震などの被災者を手助けするボランティアとして活動したい。,I want to act to help people      and earthquake.,0,0.774304747581482,0.644546151161194
洪水や地震などの被災者を手助けするボランティアとして活動したい。,I would like to work as a volunteer to help victims of floods and earthquakes.,111,0.957417190074921,0.938024044036865
洪水や地震などの被災者を手助けするボランティアとして活動したい。,I want to be bolantere helping ,0,0.503914713859558,0.321099638938904
トムは素晴らしいドラムを持っていますが、誰にも使わせません。,"Though Tom has good drums , he doesn't allow to use others. ",0,0.827751994132996,0.588397264480591
トムは素晴らしいドラムを持っていますが、誰にも使わせません。,"Tom has a great drum, but he doesn't want anyone to use it.",101,0.883004665374756,0.633020281791687
トムは素晴らしいドラムを持っていますが、誰にも使わせません。,Tom has an excellent drum but he doesn't allow anyone to use it.,111,0.88802695274353,0.672166347503662
トムは素晴らしいドラムを持っていますが、誰にも使わせません。,Tom has fine drams but he does not allow anyone to use it.,11,0.699337244033814,0.481895983219147
トムは素晴らしいドラムを持っていますが、誰にも使わせません。,Tom have a excerent drum but he don't use anyone.,10,0.87134200334549,0.612801909446716
最初トムは冗談を言っていると思ったが、後で本気だとわかった。,"I thought Tom said joking,after that he was thlious.",0,0.903279423713684,0.704344868659973
最初トムは冗談を言っていると思ったが、後で本気だとわかった。,"At first I thought Tom told a joke, but later I found out he was serious.",111,0.96716833114624,0.941146552562714
最初トムは冗談を言っていると思ったが、後で本気だとわかった。,"At first, I thoght Tom said joke, but later I realized he was serious.",110,0.966010451316834,0.904389142990112
最初トムは冗談を言っていると思ったが、後で本気だとわかった。,"At first I thought that he was joking, but I later I realized he was serious.",111,0.753349602222443,0.838366031646729
最初トムは冗談を言っていると思ったが、後で本気だとわかった。,"Firstly I supposed Tom said joke, but after that I found out he was serious.",1,0.950360238552094,0.87878406047821
この前の日曜日、生まれて初めてイタリア料理に挑戦してみましたが、とってもおいしいものができました。,"I had tyring to make Itary first time this Sunday,I could make dellisiou.",0,0.54633355140686,0.372021585702896
この前の日曜日、生まれて初めてイタリア料理に挑戦してみましたが、とってもおいしいものができました。,"Last Sunday, I tried to cook Italian food for the first time in my life and it was very delicious.",111,0.963409125804901,0.932093679904938
この前の日曜日、生まれて初めてイタリア料理に挑戦してみましたが、とってもおいしいものができました。,"Last sunday, I tried to cook Italian food for the first time in my life and I succeeded. ",0,0.911425948143005,0.84553986787796
この前の日曜日、生まれて初めてイタリア料理に挑戦してみましたが、とってもおいしいものができました。,"Last Sunday, I tried to cook Italian even for the first time though, those were quite tasty. ",111,0.928793907165527,0.900075614452362
この前の日曜日、生まれて初めてイタリア料理に挑戦してみましたが、とってもおいしいものができました。,"Last Sunndy, I tried to cook italian and it was the first time for me. It was very delisious.",0,0.784817755222321,0.723447322845459
私はアンに遅刻したことを誤ったが、許してはくれなかった。,"I said to sorry to late to An,thought She was upset.",0,0.790638566017151,0.712171316146851
私はアンに遅刻したことを誤ったが、許してはくれなかった。,"I apologized to Ann for being late, but she wouldn't forgive me.",111,0.926634907722473,0.985107839107513
私はアンに遅刻したことを誤ったが、許してはくれなかった。,"Although I apologized to Ann about being late, she didn't forgive me.",11,0.92913544178009,0.978700995445251
私はアンに遅刻したことを誤ったが、許してはくれなかった。,"I made an appologies for being late to Anne, but she didn't forgive me.",110,0.901762306690216,0.748787939548492
私はアンに遅刻したことを誤ったが、許してはくれなかった。,Anne did not allow me even though I appologized my delay.,0,0.721253037452698,0.487722754478455
毎日、家事がとても忙しく、映画を観に行く暇がない。,"Every day,I have no time to go to the movies because I am so busy to do household chores. ",0,0.950623273849487,0.825810551643372
毎日、家事がとても忙しく、映画を観に行く暇がない。,I don't have time to watch movie because I'm busy housework every day,111,0.949300706386566,0.868265867233276
毎日、家事がとても忙しく、映画を観に行く暇がない。,I am so busy with house work everyday that I don't have the chance to go to the movies.,110,0.920373320579529,0.811086654663086
毎日、家事がとても忙しく、映画を観に行く暇がない。,"As I'm tied up with housechores everyday, I don't have time to go to see the movies.",100,0.890009164810181,0.722982406616211
毎日、家事がとても忙しく、映画を観に行く暇がない。,There is no time to go to the theather because I'm very busy to work in my home. ,0,0.836271524429321,0.622784316539764
この木の机は重いので私一人では二階まで運べない。,This wood desk is too heavy to move to upstair by myself.,100,0.948312163352966,0.85444039106369
この木の机は重いので私一人では二階まで運べない。,"This wood desk is heavy, so it is hard to carry up to second floor by myself.",0,0.942168891429901,0.828590095043182
この木の机は重いので私一人では二階まで運べない。,This wooden desk is so heavy that I can't bring it up to the second floor,101,0.932029604911804,0.845261573791504
この木の机は重いので私一人では二階まで運べない。,I alone am not able to bring this table to 2nd floor because it is very heavy.,111,0.873832166194916,0.643226027488709
この木の机は重いので私一人では二階まで運べない。,The desk of wood do not carry by sesond floor only me because it is heavy.,110,0.872079193592072,0.78584349155426
ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,I had sad that met many japanese tourlisets during Eourope trip.,0,0.775210916996002,0.611684441566467
ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"During my trip to Europe,I felt bored because I met Japanese wherever I went.",101,0.802672147750855,0.692674279212952
ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"I was dassapointed during my trip to Europe, because I met many Japanese tourists everywhere I visited.",101,0.771401226520538,0.729259610176086
ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"During my trip in Europe, I felt bored of seeing many tourists from Japan wherever countries I visited.",101,0.892150044441223,0.811908304691315
ヨーロッパ旅行中、どこの国に行っても多くの日本人旅行者に出会うのでうんざりしました。,"During my trip to Europe,I was bored because I met many Japanese tourists whenever I go.",0,0.849429368972778,0.780728578567505
私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy to see my mother go to the office wearing the earrings that I gave to her. ,111,0.920617818832397,0.885954022407532
私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was happy to see my mother to go to the office with earring I presented.,10,0.880671203136444,0.754445016384125
私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was happy to see my mother wearing the earings that I gave her when she went to work.,10,0.877964496612549,0.828882157802582
私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy to see a my mother wear I gave her  earrings  go to work.,10,0.926667213439941,0.944035351276398
私がプレゼントしたイヤリングをして母が会社に行くのを見て、とてもうれしかった。,I was very happy to see that mother putting ear rings which I presented went to the company.,111,0.8453369140625,0.736543297767639
学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,It is no understand that schools upply for studys only.,0,0.786943793296814,0.735289573669434
学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,That you think school is a place where we only studyis evidence that you don't understand the role of school.,110,0.925380110740662,0.77382493019104
学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,To regard the schools as the places where they teach you only subjects will proof that you don't understand the roles of schools.,11,0.8664790391922,0.849157094955444
学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,It is the proof of misunderstanding the role of the school to think only teaching the study in school.,0,0.901464343070984,0.658420979976654
学校は勉強だけを教えているところだと思うのは、学校の役割を理解していない証拠です。,It is not proof that school teach only studying ,0,0.78085732460022,0.72154712677002
たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most of Japanese spend their time with work to live.,11,0.976692676544189,0.944337725639343
たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Jaopanese people spended most of their time working to live.,0,0.776329457759857,0.68898344039917
たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese spend their large part of time to work to live.,111,0.97544801235199,0.922912061214447
たいていの日本人は、大部分の時間を生きるために働いで過ごす。,Most Japanese spend most of their time to work to live.,111,0.987336039543152,0.958014488220215
たいていの日本人は、大部分の時間を生きるために働いで過ごす。,"Most of Japanese,they cost a lot of time working to live.",11,0.794042646884918,0.816694259643555
日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japanese usually express their feelings as indirectly as possible so as not to hurt others.,111,0.96190470457077,0.882805585861206
日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japanese always express without immindiately not to indure otherperson.,111,0.677896797657013,0.678000211715698
日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Japanese generally try to express their feelings as indirectly as possible in order to not hurt others.,111,0.964268803596497,0.872059881687164
日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,it's normal for Japanese people to express their feelings indirectly for the purpose of not making others feel bad.,111,0.905434608459473,0.834769010543823
日本人は、他人を傷つけないように自分の気持ちはできるだけ間接的に表現するのがふつうだ。,Many Japanease express their feelings as indirectly as possible not to hurt others.,110,0.952622771263123,0.846897721290588
大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase in atmospheric CO2 is closely related to global warming.,111,0.968324720859528,0.859519958496094
大気中のCO2の増加は、地球温暖化と密接な関連がある。,Increase of CO2 is closely related with Earth hottering.,110,0.879082500934601,0.720531702041626
大気中のCO2の増加は、地球温暖化と密接な関連がある。,The increase of CO2 in the air is closely related in the global warming.,11,0.982227742671967,0.870905756950378
大気中のCO2の増加は、地球温暖化と密接な関連がある。,closely related to global warming ,0,0.820775091648102,0.691431283950806
大気中のCO2の増加は、地球温暖化と密接な関連がある。,The CO2 increasing in the air is colsely related to the warming up of the earth.,110,0.961390614509582,0.747238516807556
プロ野球はテレビで見るより球場で見た方が100倍面白い。,It is very intersting 100 times to watch baseball studium than TV .,0,0.84382164478302,0.521439373493195
プロ野球はテレビで見るより球場で見た方が100倍面白い。,It is 100 times more interesting to watch professional baseball game in a stadium than watching it on TV.,111,0.950499296188354,0.800824880599976
プロ野球はテレビで見るより球場で見た方が100倍面白い。,Watching baseball games in the excite you 100 times more than doing it on TV.,11,0.930214047431946,0.712433218955994
プロ野球はテレビで見るより球場で見た方が100倍面白い。,Pro baseballgame is 100 times more interesting to watch at the stadium than to watch it on TV.,111,0.951344847679138,0.757484197616577
プロ野球はテレビで見るより球場で見た方が100倍面白い。,professinal baseball is watch a beseball stadium more 100 interest than watch TV.,10,0.869245946407318,0.689907312393189
このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorcycle is about twice as expensive in England as in Japan.,111,0.948117256164551,0.903444528579712
このバイクは、イギリスでは日本のおよそ二倍の値段です。,"In England,this bike is twice as expensive as in Japan.",111,0.947013854980469,0.82902193069458
このバイクは、イギリスでは日本のおよそ二倍の値段です。,This motorcycle costs in UK approximately twice as expensive as buying in Japan.,111,0.947877526283264,0.860065817832947
このバイクは、イギリスでは日本のおよそ二倍の値段です。,This price of this motorcycle is twice as much as it is in Japan.,0,0.938126683235168,0.867751061916351
このバイクは、イギリスでは日本のおよそ二倍の値段です。,This bike is about twice as expensive in the UK as in Japan.,111,0.951894640922546,0.853746175765991
本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"It is getting worse reading books, but it is no curious for young people.",0,0.707796454429626,0.557857930660248
本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,"Even if the amount of reading books decreased, it couldn't prove that younger generation lost their wants towards wisdom.",111,0.869091987609863,0.626643419265747
本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,The less reading books young people doesn't mean they don't have less intellectual interests.,0,0.908406257629394,0.738981544971466
本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,The decreased volume of reading the book is not linked to the decreased inteligent intend of current young people.,0,0.861564755439758,0.64680802822113
本を読む量が減ったからといって、今の若者の知的欲求が少なくなったということにはならない。,Latest younger people is not a little wanting of interigent because they read a few book,0,0.805060267448425,0.687358140945435
率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,entrance examination I tried yesterday is more difficult that I thought .,0,0.920190930366516,0.817404687404633
率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Frankly speaking, the exam I took yesterday was much more difficult than T thought.",111,0.889689445495606,0.820906639099121
率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"To be frank,the entrance exam i took yesterday were far more difficult than I had thought.",11,0.956484854221344,0.926585793495178
率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Honestly,the etrance extam I took yesterday is much harder than I expected.",111,0.734455287456512,0.556015849113464
率直に言って、私が昨日受けた入学試験は思ってたよりもはるかに難しい。,"Flankely speaking,It was more difficult than I think to do admission exam yesterday",10,0.921032547950745,0.753604590892792
世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"There is a country which has a lot of foods in the world.
On the other hands there is a country ten thousands of choldren die without any food. ",111,0.792069315910339,0.54060971736908
世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In some countries, there is a extra food, in others, tens of thousands of children suffer from starving and die.",11,0.90473210811615,0.890871465206146
世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"Some countries have plenty of foods, and some countries have thousands of famine children to die.",11,0.92503547668457,0.797051846981049
世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"In the world, there is the country which has enough food, on the other hand, there is the country where several ten thousand children died by poor food.",11,0.909315347671509,0.635515213012695
世界には食料が有り余っている国もあれば、何万人もの子供が餓死している国もある。,"All over the world,a lot of food is existing countries but million of children is dying countries.",0,0.92039406299591,0.75420093536377
いくら運動しても、カロリーを計算していないと減量は無理だよ。,"You can`t be diet,if you count collury.",0,0.628496885299683,0.473451614379883
いくら運動しても、カロリーを計算していないと減量は無理だよ。,"As long as you don't caliculate the colorie of what you eat, workout doesn't work out for your diet.",0,0.731901407241821,0.608148574829102
いくら運動しても、カロリーを計算していないと減量は無理だよ。,"How much you exercise, it doesn't work unless you calculate calories you take. ",11,0.847668528556824,0.80610191822052
いくら運動しても、カロリーを計算していないと減量は無理だよ。,"No matter how much you do exercise, you can't lose weight unless you calculate calories.",111,0.93092668056488,0.865305483341217
いくら運動しても、カロリーを計算していないと減量は無理だよ。,"to exersise,you cannot decline weight ,so you calculate caloly.",0,0.703203082084656,0.530077338218689
日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some people in japanese tourist go out with a lot of money in their pocket of pants . ,0,0.931923747062683,0.639109969139099
日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,There are Japanese tourists don't have common sense putting their wallets with bunch of money in their backpocket of  their trousers.,11,0.798374235630035,0.875884711742401
日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Some Japanese tourists have much cash in the back pockets of their trousers carelessly.,0,0.942748308181763,0.724415242671967
日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,It is out of common sense that someone in Japanese visitors bring much money in the behind poket of their slacs.,0,0.812204360961914,0.708857536315918
日本人の観光客の中には、非常識にも多額の現金をズボンの後ろのポケットに入れて持ち歩く者がいる。,Japanese tourists are walk to having a lot of money in their pocket.,0,0.880831897258758,0.678775250911713
健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,It is keeping health that having good meals and taking exasise useally.,0,0.829798221588135,0.527427315711975
健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,The secrets to keep health is eating good balanced food and exercising periodically. ,11,0.968124985694885,0.775302290916443
健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,The key point to stay healty is to eat a balanced meal and exercise regularly.,11,0.949730575084686,0.656926214694977
健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,"The secret to keeping healthy,to eat balanced diet and to exercise regularly. ",11,0.949138820171356,0.837849259376526
健康を維持する秘訣は、バランスのとれた食事をし定期的に運動することです。,The key to keeping healthy is to eat a balanced meal and exercise regularly.,111,0.971041917800903,0.826728641986847
外国に行って初めて、日本の大都市のネオンの多さに気づく。,I was surpraise that japan`s city has many neon even gone to abroad.,0,0.764513969421387,0.765105247497559
外国に行って初めて、日本の大都市のネオンの多さに気づく。,It's only when you go abroad that you realize the big cities of Japan have many illumination.,0,0.825238227844238,0.722350478172302
外国に行って初めて、日本の大都市のネオンの多さに気づく。,We hardly notice that there are many neon signs in Japanese large city areas before going to foreign countries.,111,0.694316864013672,0.690303564071655
外国に行って初めて、日本の大都市のネオンの多さに気づく。,"For the first time when I go abroad, I notice that the big cities of Japan have many neon lights.",111,0.800440788269043,0.759146392345428
外国に行って初めて、日本の大都市のネオンの多さに気づく。,"To first go abroad,it notice a lot of neon primary city of japan.",11,0.860625922679901,0.775208115577698
英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,I am worrid that could be speccilly even japanese people could speak English.,0,0.848864197731018,0.771792054176331
英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,It's a pity that many Japanese misunderstand that they can become international as long as they can speak English.,111,0.958525538444519,0.842103004455566
英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,"It is too bad that many Japanese people think that if they can speak English, they can become an international person.",11,0.970355093479156,0.857283473014831
英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,"Many Japanese peple misunderstand that if only they speak English, they can be seen as international figure.",111,0.847992897033691,0.818721413612366
英語を話せさえすれば国際人になれると勘違いしている日本人が多いのは残念だ。,"There are many Japanease people who misunderstand that they become international people, only if they are able to speak English.",111,0.936333239078522,0.854419231414795
日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It say that no relligion for seven of ten for young people.,10,0.524444580078125,0.53359842300415
日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that 7 our of 10 young people from Japan don't have religion.,10,0.873817086219788,0.850245833396912
日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that 7 young people in 10 totally don't have religious beliefs.,111,0.806745290756226,0.767608821392059
日本の若者の10人のうち7人は、まったく無宗教だと言われる。,It is said that seven in ten Japanese young people is non-religious.,11,0.94545578956604,0.756724655628204
日本の若者の10人のうち7人は、まったく無宗教だと言われる。,it is said that 70 persents of younger Japanese are no ,0,0.648779511451721,0.579667806625366
